;file_name;node;kingdom_best_chatgpt;kingdom_best_chatgpt_score;phylum_best_chatgpt;phylum_best_chatgpt_score;class_best_chatgpt;class_best_chatgpt_score;order_best_chatgpt;order_best_chatgpt_score;family_best_chatgpt;family_best_chatgpt_score;genus_best_chatgpt;genus_best_chatgpt_score;species_best_chatgpt;species_best_chatgpt_score
972;Strait_of_Georgia_477;phytoplankton;Chromista;0.3;Bacillariophyta;0.225;Bacillariophyceae;0.225;Thalassiosirales;0.4625;Thalassiosiraceae;0.2375;Skeletonema;0.25;Thalassiosira pseudonana;0.225
973;Strait_of_Georgia_477;pink;Animalia;0.9975;Chordata;0.9975;Actinopterygii;0.9724999999999999;Salmoniformes;0.9425;Salmonidae;0.9724999999999999;Oncorhynchus;0.99;Oncorhynchus gorbuscha;0.7275
974;Strait_of_Georgia_477;pollock ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.74;Gadus chalcogrammus;0.5
975;Strait_of_Georgia_477;pollock juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.75;Gadus chalcogrammus;0.5
976;Strait_of_Georgia_477;rajidae / ratfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.7;Rajiformes;0.5;Rajidae;0.5;Raja;0.3625;Hydrolagus colliei;0.25
977;Strait_of_Georgia_477;rock sole;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Lepidopsetta;1.0;Lepidopsetta bilineata;0.75
978;Strait_of_Georgia_477;rockfish other;Animalia;1.0;Chordata;1.0;Actinopterygii;0.98;Scorpaeniformes;0.9;Sebastidae;0.46;Sebastes;1.0;;
979;Strait_of_Georgia_477;sablefish ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.675;Anoplopomatidae;1.0;Anoplopoma;1.0;Anoplopoma fimbria;0.75
980;Strait_of_Georgia_477;sablefish juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.675;Anoplopomatidae;1.0;Anoplopoma;1.0;Anoplopoma fimbria;0.75
981;Strait_of_Georgia_477;salmon shark;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.9849999999999999;Lamniformes;0.9849999999999999;Lamnidae;0.9849999999999999;Lamna;0.9849999999999999;Lamna ditropis;0.71
982;Strait_of_Georgia_477;sea lions;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;0.995;Otariidae;1.0;Zalophus;0.2375;Zalophus californianus;0.2375
983;Strait_of_Georgia_477;seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Phocidae;1.0;Phoca;0.245;Phoca vitulina;0.245
984;Strait_of_Georgia_477;shrimps;Animalia;0.9975;Arthropoda;0.9975;Malacostraca;0.9975;Decapoda;0.9975;Pandalidae;0.7475;Pandalus;0.7375;Pandalus platyceros;0.49
985;Strait_of_Georgia_477;small squids;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.45;Loliginidae;0.5;Doryteuthis;0.5;Rossia pacifica;0.25
986;Strait_of_Georgia_477;sockeye;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9825;Salmoniformes;0.9575;Salmonidae;0.99;Oncorhynchus;1.0;Oncorhynchus nerka;0.75
987;Strait_of_Georgia_477;yellowfin sole;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Limanda;0.95;Limanda aspera;0.675
988;Terminos_Lagoon_243;Ariidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Siluriformes;1.0;Ariidae;1.0;;;;
989;Terminos_Lagoon_243;Benthic autotrophs;Plantae;0.7949999999999999;Tracheophyta;0.67;Liliopsida;0.655;Alismatales;0.735;Hydrocharitaceae;0.7124999999999999;Thalassia;0.7424999999999999;Thalassia testudinum;0.745
990;Terminos_Lagoon_243;Brachyurans;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.7124999999999999;;;Callinectes;0.2375;;
991;Terminos_Lagoon_243;Detritus;;;;;;;;;;;;;;
992;Terminos_Lagoon_243;Engraulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;;;;
993;Terminos_Lagoon_243;Gerreidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Gerreidae;1.0;;;;
994;Terminos_Lagoon_243;Haemulidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.95;Haemulidae;1.0;;;;
995;Terminos_Lagoon_243;Lutjanidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9125;Lutjanidae;1.0;Lutjanus;0.25;;
996;Terminos_Lagoon_243;Meiofauna;Animalia;1.0;Nematoda;0.72;Chromadorea, Copepoda, Ostracoda, Kinorhyncha, Tardigrada;0.15;Multiple;0.025;Multiple;0.0125;Multiple;0.005;Multiple;0.0025
997;Terminos_Lagoon_243;Microcrustaceans;Animalia;1.0;Arthropoda;1.0;Copepoda;0.5;Harpacticoida;0.225;;;;;;
998;Terminos_Lagoon_243;Molluscs;Animalia;0.9574999999999999;Mollusca;0.9574999999999999;Bivalvia;0.4675;Venerida;0.2325;Veneridae;0.2375;Ruditapes;0.23;philippinarum;0.225
999;Terminos_Lagoon_243;Other fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;;;;;;;;
1000;Terminos_Lagoon_243;Other macroinvertebrates;Animalia;1.0;Echinodermata;0.25;Echinoidea;0.25;Spatangoida;0.25;Laganidae;0.025;Echinocardium;0.225;cordatum;0.225
1001;Terminos_Lagoon_243;Penaeids;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.975;Decapoda;0.975;Penaeidae;0.9724999999999999;Penaeus;0.445;;
1002;Terminos_Lagoon_243;Phytoplankton;Chromista;0.675;Bacillariophyta;0.4775;Bacillariophyceae;0.7050000000000001;Thalassiosirales;0.475;Thalassiosiraceae;0.475;Thalassiosira;0.48;Thalassiosira pseudonana;0.2375
1003;Terminos_Lagoon_243;Polychaetes;Animalia;1.0;Annelida;1.0;Polychaeta;0.9574999999999999;Phyllodocida;0.2425;Nereididae;0.2375;Nereis;0.15;virens;0.0875
1004;Terminos_Lagoon_243;Scianidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Sciaenidae;0.75;;;;
1005;Terminos_Lagoon_243;Sparidae;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.5;Sparidae;1.0;Archosargus;0.25;;
1006;Terminos_Lagoon_243;Tetraodontidae;Animalia;0.985;Chordata;0.9775;Actinopterygii;0.9675;Tetraodontiformes;0.9575;Tetraodontidae;0.9575;Sphoeroides;0.2375;;
1007;Terminos_Lagoon_243;Zooplankton;Animalia;0.9624999999999999;Arthropoda;0.675;Copepoda;0.4625;Calanoida;0.225;Calanidae;0.2125;Calanus;0.2;Multiple;0.025
