Unnamed: 0;file_name;node;IsAlive_chatgpt;Taxonomic Level_chatgpt;class_chatgpt_separate_session;family_chatgpt_separate_session;genus_chatgpt_separate_session;kingdom_chatgpt_separate_session;order_chatgpt_separate_session;phylum_chatgpt_separate_session;species_chatgpt_separate_session;IsAlive_x;kingdom_chatgpt;phylum_chatgpt;class_chatgpt;order_chatgpt;family_chatgpt;genus_chatgpt;species_chatgpt;kingdom_baseline;phylum_baseline;class_baseline;order_baseline;family_baseline;genus_baseline;species_baseline;IsAlive_y
913.0;sierra_leone_137;large tuna;True;Genus;Actinopterygii;Scombridae;Thunnus;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
917.0;sierra_leone_137;lesser african threadfin;True;Species;Actinopterygii;Polynemidae;Galeoides;Animalia;Perciformes;Chordata;Galeoides decadactylus;True;Animalia;Chordata;Actinopterygii;Perciformes;Polynemidae;Galeoides;Galeoides decadactylus;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Galeoides;Galeoides decadactylus;True
918.0;sierra_leone_137;m bathypelagic invert feeders;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;Histioteuthis reversa;Animalia;;;;;;;True
919.0;sierra_leone_137;m coastal sharks and rays;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus leucas;Animalia;Chordata;Elasmobranchii;;;;;True
920.0;sierra_leone_137;m deep sharks and rays;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Squaliformes;Centrophoridae;Centrophorus;Centrophorus granulosus;Animalia;Chordata;Elasmobranchii;;;;;True
921.0;sierra_leone_137;medium demersal invert feeders;True;Order;Actinopterygii;;;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Soleidae;Solea;Solea senegalensis;Animalia;;;;;;;True
922.0;sierra_leone_137;medium demersal predators;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius polli;Animalia;;;;;;;True
923.0;sierra_leone_137;mesopelagics;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus muelleri;Animalia;;;;;;;True
924.0;sierra_leone_137;mullets and other herbivores;True;Family;Actinopterygii;Mugilidae;;Animalia;Mugiliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
926.0;sierra_leone_137;royal threadfin;True;Species;Actinopterygii;Polynemidae;Polydactylus;Animalia;Perciformes;Chordata;Polydactylus quadrifilis;True;Animalia;Chordata;Actinopterygii;Perciformes;Polynemidae;Polydactylus;Polydactylus quadrifilis;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Pentanemus;Pentanemus quinquarius;True
928.0;sierra_leone_137;sardinellas;True;Genus;Actinopterygii;Clupeidae;Sardinella;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinella;Sardinella aurita;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;;True
929.0;sierra_leone_137;scads and mackerels;True;Family;Actinopterygii;Carangidae;;Animalia;Carangiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Trachurus;Trachurus trecae;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
930.0;sierra_leone_137;seabirds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;;;;;Animalia;Chordata;Aves;;;;;True
931.0;sierra_leone_137;sickle-and spadefish;True;Family;Actinopterygii;Ephippidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Ephippidae;Chaetodipterus;Chaetodipterus faber;Animalia;Chordata;Teleostei;Perciformes;;;;True
927.0;sierra_leone_137;sm bathydem invert feeders;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Parapenaeus;Parapenaeus longirostris;Animalia;;;;;;;True
932.0;sierra_leone_137;small bathypelagic predators;True;Family;Actinopterygii;Phosichthyidae;;Animalia;Stomiiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria attenuata;Animalia;;;;;;;True
934.0;sierra_leone_137;small demersal invert feeders;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Pseudupeneus;Pseudupeneus prayensis;Animalia;;;;;;;True
935.0;sierra_leone_137;small demersal predators;True;Order;Actinopterygii;;;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius polli;Animalia;;;;;;;True
936.0;sierra_leone_137;small pelagic invert feeders;True;Family;Actinopterygii;Clupeidae;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinella;Sardinella aurita;Animalia;;;;;;;True
937.0;sierra_leone_137;small pelagic predators;True;Order;Actinopterygii;;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Scomber;Scomber colias;Animalia;;;;;;;True
933.0;sierra_leone_137;small tuna;True;Family;Actinopterygii;Scombridae;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
938.0;sierra_leone_137;toothed whales and dolphins;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
939.0;sierra_leone_137;turtles;True;Order;Reptilia;;;Animalia;Testudines;Chordata;;True;Animalia;Chordata;Reptilia;Testudines;;;;Animalia;Chordata;;Testudines;;;;True
947.0;strait_of_georgia_477;arrowtooth ad.;True;Species;Actinopterygii;Pleuronectidae;Atheresthes;Animalia;Pleuronectiformes;Chordata;Atheresthes stomias;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;True
948.0;strait_of_georgia_477;arrowtooth juv.;True;Species;Actinopterygii;Pleuronectidae;Atheresthes;Animalia;Pleuronectiformes;Chordata;Atheresthes stomias;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;True
949.0;strait_of_georgia_477;birds demer pisciv;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Suliformes;Phalacrocoracidae;Nannopterum;Nannopterum auritum;Animalia;Chordata;Aves;;;;;True
950.0;strait_of_georgia_477;birds pelag pisciv;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Uria;Uria aalge;Animalia;Chordata;Aves;;;;;True
951.0;strait_of_georgia_477;birds zooplanktiv;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Brachyramphus;Brachyramphus marmoratus;Animalia;Chordata;Aves;;;;;True
952.0;strait_of_georgia_477;bivalves;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;Mytilida (for Mytilus) / Veneroida or Venerida for other groups;"Mytilidae (for representative); other families present (Veneridae, Tellinidae, Ostreidae)";Mytilus;Mytilus trossulus;Animalia;Mollusca;Bivalvia;;;;;True
953.0;strait_of_georgia_477;carn. zooplankton;True;Class;Sagittoidea;;;Animalia;;Chaetognatha;;True;Animalia;Chaetognatha;Sagittoidea;Phragmophora;Sagittidae;Sagitta;Sagitta elegans;Animalia;;;;;;;True
954.0;strait_of_georgia_477;chinook ad.;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus tshawytscha;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;True
955.0;strait_of_georgia_477;chinook juv.;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus tshawytscha;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;True
956.0;strait_of_georgia_477;chum;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus keta;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;True
957.0;strait_of_georgia_477;coho ad.;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus kisutch;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;True
958.0;strait_of_georgia_477;coho juv.;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus kisutch;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;True
959.0;strait_of_georgia_477;crabs;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Cancridae (or varied families including Grapsidae for Pugettia);Cancer (representative);Cancer magister;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
960.0;strait_of_georgia_477;dogfish;True;Species;Chondrichthyes;Squalidae;Squalus;Animalia;Squaliformes;Chordata;Squalus suckleyi;True;Animalia;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus suckleyi;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus acanthias;True
961.0;strait_of_georgia_477;echinoderms;True;Phylum;;;;Animalia;;Echinodermata;;True;Animalia;Echinodermata;;;;;;Animalia;Echinodermata;;;;;;True
962.0;strait_of_georgia_477;flatfish other;True;Order;Actinopterygii;;;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;;;Animalia;Chordata;Teleostei;Carangiformes;;;;True
963.0;strait_of_georgia_477;herb. zooplankton;True;Class;Hexanauplia;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Hexanauplia;Calanoida;Calanidae;Calanus;Calanus pacificus;Animalia;;;;;;;True
964.0;strait_of_georgia_477;herring ad.;True;Species;Actinopterygii;Clupeidae;Clupea;Animalia;Clupeiformes;Chordata;Clupea pallasii;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;True
965.0;strait_of_georgia_477;herring juv.;True;Species;Actinopterygii;Clupeidae;Clupea;Animalia;Clupeiformes;Chordata;Clupea pallasii;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;True
966.0;strait_of_georgia_477;jellies;True;Phylum;;;;Animalia;;Cnidaria;;True;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;Aurelia labiata;Animalia;Cnidaria;;;;;;True
967.0;strait_of_georgia_477;krill;True;Species;Malacostraca;Euphausiidae;Euphausia;Animalia;Euphausiacea;Arthropoda;Euphausia pacifica;True;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia pacifica;Animalia;Arthropoda;Malacostraca;Euphausiacea;;;;True
968.0;strait_of_georgia_477;large squids;True;Order;Cephalopoda;;;Animalia;Oegopsida;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Gonatidae;Gonatus;Gonatus onyx;Animalia;Mollusca;Cephalopoda;;;;;True
969.0;strait_of_georgia_477;lingcod;True;Species;Actinopterygii;Hexagrammidae;Ophiodon;Animalia;Perciformes;Chordata;Ophiodon elongatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;Animalia;Chordata;Teleostei;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;True
970.0;strait_of_georgia_477;macrophytes;True;Phylum;;;;Plantae;;Tracheophyta;;True;Plantae;Tracheophyta;Liliopsida;Alismatales;Zosteraceae;Zostera;Zostera marina;Plantae;;;;;;;True
971.0;strait_of_georgia_477;misc. pred. pelagics;True;Order;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;;;;;Animalia;;;;;;;True
972.0;strait_of_georgia_477;misc. small demersals;True;Order;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;;;;;Animalia;;;;;;;True
973.0;strait_of_georgia_477;misc. small pelagics;True;Family;Actinopterygii;Clupeidae;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Animalia;;;;;;;True
974.0;strait_of_georgia_477;myctophids;True;Family;Actinopterygii;Myctophidae;;Animalia;Myctophiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Myctophiformes;Myctophidae;;;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;;;True
975.0;strait_of_georgia_477;mysticetae;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
976.0;strait_of_georgia_477;odontocetae;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
977.0;strait_of_georgia_477;other benthos;True;Phylum;;;;Animalia;;;;True;Animalia;;;;;;;Animalia;;;;;;;True
941.0;strait_of_georgia_477;p. cod ad.;True;Species;Actinopterygii;Gadidae;Gadus;Animalia;Gadiformes;Chordata;Gadus macrocephalus;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;True
942.0;strait_of_georgia_477;p. cod juv.;True;Species;Actinopterygii;Gadidae;Gadus;Animalia;Gadiformes;Chordata;Gadus macrocephalus;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;True
943.0;strait_of_georgia_477;p. halibut ad.;True;Species;Actinopterygii;Pleuronectidae;Hippoglossus;Animalia;Pleuronectiformes;Chordata;Hippoglossus stenolepis;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;True
944.0;strait_of_georgia_477;p. halibut juv.;True;Species;Actinopterygii;Pleuronectidae;Hippoglossus;Animalia;Pleuronectiformes;Chordata;Hippoglossus stenolepis;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;True
946.0;strait_of_georgia_477;pac. hake;True;Species;Actinopterygii;Merlucciidae;Merluccius;Animalia;Gadiformes;Chordata;Merluccius productus;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius productus;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius productus;True
945.0;strait_of_georgia_477;pac. ocean perch;True;Species;Actinopterygii;Sebastidae;Sebastes;Animalia;Scorpaeniformes;Chordata;Sebastes alutus;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Sebastidae;Sebastes;Sebastes alutus;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Sebastes alutus;True
978.0;strait_of_georgia_477;pelagic sharks;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Lamna;Lamna ditropis;Animalia;Chordata;Elasmobranchii;;;;;True
980.0;strait_of_georgia_477;pink;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus gorbuscha;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha;True
981.0;strait_of_georgia_477;pollock ad.;True;Species;Actinopterygii;Gadidae;Gadus;Animalia;Gadiformes;Chordata;Gadus chalcogrammus;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;True
982.0;strait_of_georgia_477;pollock juv.;True;Species;Actinopterygii;Gadidae;Gadus;Animalia;Gadiformes;Chordata;Gadus chalcogrammus;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;True
983.0;strait_of_georgia_477;rajidae / ratfish;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Chimaeriformes;Chimaeridae;Hydrolagus;Hydrolagus colliei;Animalia;Chordata;;;;;;True
984.0;strait_of_georgia_477;rock sole;True;Species;Actinopterygii;Pleuronectidae;Lepidopsetta;Animalia;Pleuronectiformes;Chordata;Lepidopsetta bilineata;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Lepidopsetta;Lepidopsetta bilineata;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Lepidopsetta;;True
985.0;strait_of_georgia_477;rockfish other;True;Genus;Actinopterygii;Sebastidae;Sebastes;Animalia;Scorpaeniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Sebastidae;Sebastes;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
986.0;strait_of_georgia_477;sablefish ad.;True;Species;Actinopterygii;Anoplopomatidae;Anoplopoma;Animalia;Scorpaeniformes;Chordata;Anoplopoma fimbria;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;True
987.0;strait_of_georgia_477;sablefish juv.;True;Species;Actinopterygii;Anoplopomatidae;Anoplopoma;Animalia;Scorpaeniformes;Chordata;Anoplopoma fimbria;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;True
988.0;strait_of_georgia_477;salmon shark;True;Species;Chondrichthyes;Lamnidae;Lamna;Animalia;Lamniformes;Chordata;Lamna ditropis;True;Animalia;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Lamna;Lamna ditropis;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Lamna;Lamna ditropis;True
989.0;strait_of_georgia_477;sea lions;True;Family;Mammalia;Otariidae;;Animalia;Carnivora;Chordata;;True;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Eumetopias;Eumetopias jubatus;True
990.0;strait_of_georgia_477;seals;True;Family;Mammalia;Phocidae;;Animalia;Carnivora;Chordata;;True;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Phoca;Phoca vitulina;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Callorhinus;Callorhinus ursinus;True
991.0;strait_of_georgia_477;shrimps;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Pandalidae;Pandalus;Pandalus platyceros;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
992.0;strait_of_georgia_477;small squids;True;Order;Cephalopoda;;;Animalia;"Sepiida/Idiosepiida (bobtail/sepiolid group; small coastal cephalopods)";Mollusca;;True;Animalia;Mollusca;Cephalopoda;"Sepiida/Idiosepiida (bobtail/sepiolid group; small coastal cephalopods)";Sepiolidae;Rossia;Rossia pacifica;Animalia;Mollusca;Cephalopoda;;;;;True
993.0;strait_of_georgia_477;sockeye;True;Species;Actinopterygii;Salmonidae;Oncorhynchus;Animalia;Salmoniformes;Chordata;Oncorhynchus nerka;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka;True
994.0;strait_of_georgia_477;yellowfin sole;True;Species;Actinopterygii;Pleuronectidae;Limanda;Animalia;Pleuronectiformes;Chordata;Limanda aspera;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Limanda;Limanda aspera;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda aspera;True
995.0;terminos_lagoon_243;ariidae;True;Family;Actinopterygii;Ariidae;;Animalia;Siluriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Siluriformes;Ariidae;;;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;;;True
996.0;terminos_lagoon_243;benthic autotrophs;True;Phylum;;;;Plantae;;Tracheophyta;;True;Plantae;Tracheophyta;Liliopsida;Alismatales;Hydrocharitaceae;Thalassia;Thalassia testudinum;Plantae;;;;;;;True
997.0;terminos_lagoon_243;brachyurans;True;Order;Malacostraca;;;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
999.0;terminos_lagoon_243;engraulidae;True;Family;Actinopterygii;Engraulidae;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;;;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;;;True
1000.0;terminos_lagoon_243;gerreidae;True;Family;Actinopterygii;Gerreidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Gerreidae;;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;;;True
